Segundos;Tª Agua Entrada;Tª Agua Salida;Caudal Aire Prim;Cauda Aire Sec;Tª Humos;Tª Chimenea;Caudal Agua;Peso Pellet (kg);O2 (%);TC1;TC2;TC3;TC4;TC5;TC6;TC7;Comment;NO (ppm) corr;NOx (ppm) corr;CO (ppm) corr;CO2 (%) corr
2595.001426;22.493758;49.616095;74.133165;162.908172;527.673859;109.156999;-0.092902;27.802013;10.75;0;0;0;0;0;0;0;05/05/2017 11:32:40;73.46926829;3.670243902;4507.317073;10.05560976
2600.001712;22.541607;49.660275;72.15934;163.644579;527.636884;109.723223;-0.064026;27.702452;10.64;0;0;0;0;0;0;0;05/05/2017 11:32:45;72.98648649;3.652509653;4459.459459;9.832046332
2605.001997;22.621168;49.717992;70.472547;163.794142;529.96097;110.305795;-0.055416;27.785177;10.45;0;0;0;0;0;0;0;05/05/2017 11:32:50;72.14123223;3.607582938;4379.146919;9.727962085
2610.001284;22.507922;49.793866;73.067814;164.385295;527.555451;111.397933;-0.083329;27.815757;10.36;0;0;0;0;0;0;0;05/05/2017 11:32:55;71.85150376;3.597744361;4342.105263;9.687030075
2615.00157;22.476378;49.819717;74.318648;164.04994;520.506151;110.439552;-0.108172;27.842966;10.36;0;0;0;0;0;0;0;05/05/2017 11:33:00;72.09962406;3.608082707;4342.105263;9.74906015
2620.001855;22.45276;49.839754;73.578188;162.99476;514.564918;108.683131;-0.058538;27.932998;10.28;0;0;0;0;0;0;0;05/05/2017 11:33:05;71.62313433;3.581156716;4309.701493;9.77891791
2625.001142;22.463014;49.862226;71.171555;162.521174;510.004019;108.216861;-0.069222;27.905157;10.54;0;0;0;0;0;0;0;05/05/2017 11:33:10;73.16156788;3.659655832;4416.826004;10.00095602
2630.001428;22.507657;49.92316;68.900223;163.741741;507.247398;107.850696;-0.069807;27.759036;10.79;0;0;0;0;0;0;0;05/05/2017 11:33:15;74.12340842;3.706170421;4524.975514;10.1380999
2635.001714;22.564694;49.856351;71.782909;163.622745;505.276624;106.540115;-0.092684;27.719877;11.15;0;0;0;0;0;0;0;05/05/2017 11:33:20;75.47005076;3.774619289;4578.680203;10.0284264
2640.001999;22.752928;49.900293;71.008112;163.293062;503.389978;105.360111;-0.097789;27.703103;11.26;0;0;0;0;0;0;0;05/05/2017 11:33:25;75.26078029;3.760780287;4630.390144;9.960985626
2645.001286;22.775984;49.901789;71.701321;164.630599;502.753582;105.061357;-0.088662;27.837705;11.29;0;0;0;0;0;0;0;05/05/2017 11:33:30;73.85066941;3.693099897;4644.696189;9.923789907
2650.001572;22.640744;49.972397;69.724971;165.405038;504.612354;104.18193;-0.050258;27.847354;11.14;0;0;0;0;0;0;0;05/05/2017 11:33:35;71.72312373;3.581135903;4574.036511;9.783975659
2655.001857;22.673194;50.204473;70.353435;165.820732;507.20486;103.642615;-0.057955;27.771553;11.12;0;0;0;0;0;0;0;05/05/2017 11:33:40;70.29757085;3.518218623;4564.777328;9.79757085
2660.001143;22.735678;50.296173;70.201931;164.840875;507.448582;103.639536;-0.072221;27.800931;11.07;0;0;0;0;0;0;0;05/05/2017 11:33:45;69.24572004;3.467270896;4431.01712;9.770392749
2665.00143;22.82754;50.270922;71.368642;165.312829;504.654266;102.910225;-0.109326;27.744926;10.96;0;0;0;0;0;0;0;05/05/2017 11:33:50;67.59960159;3.385458167;4382.47012;9.71812749
2670.001715;22.921724;50.249703;70.738392;164.874382;501.515271;102.984039;-0.100362;27.742273;10.82;0;0;0;0;0;0;0;05/05/2017 11:33:55;66.14047151;3.306483301;4322.200393;9.627701375
2675.002001;23.04848;50.192436;70.123687;164.244503;499.312068;103.190277;-0.082913;27.703596;10.95;0;0;0;0;0;0;0;05/05/2017 11:34:00;66.1641791;3.305472637;4378.109453;9.76318408
2680.001287;22.95022;50.213676;69.116135;163.293798;499.277948;104.206329;-0.070732;27.775321;11.07;0;0;0;0;0;0;0;05/05/2017 11:34:05;66.36555891;3.32326284;4431.01712;9.947633434
2685.001574;22.860327;50.242201;72.799155;163.28831;500.131777;103.938445;-0.047885;27.887424;11.11;0;0;0;0;0;0;0;05/05/2017 11:34:10;65.67745197;3.281092012;4448.938322;9.987866532
2690.00286;22.922221;50.314321;73.268885;163.458501;501.293319;103.199029;-0.064154;27.879188;11.09;0;0;0;0;0;0;0;05/05/2017 11:34:15;64.62361251;3.230070636;4328.960646;9.967709384
2695.002145;22.901561;50.368624;73.197795;162.462966;502.571729;103.000656;-0.060103;27.862854;11.09;0;0;0;0;0;0;0;05/05/2017 11:34:20;64.09081736;3.207870838;4328.960646;9.967709384
2700.002431;22.938763;50.333059;70.548317;162.752416;503.897575;102.236492;-0.051774;27.805937;11.1;0;0;0;0;0;0;0;05/05/2017 11:34:25;63.35555556;3.166666667;4333.333333;9.966666667
2705.002717;22.91801;50.319284;70.962266;163.037261;501.633434;101.605595;-0.065736;27.848305;11.09;0;0;0;0;0;0;0;05/05/2017 11:34:30;63.06962664;3.152371342;4328.960646;9.956609485
2710.003004;22.992347;50.482784;72.111697;164.354656;495.707488;100.496152;-0.08903;27.820053;10.91;0;0;0;0;0;0;0;05/05/2017 11:34:35;61.82457879;3.096134787;4251.73439;9.778989098
2715.002289;22.991217;50.3605;71.340943;164.882132;491.553334;100.077894;-0.058459;27.810824;10.95;0;0;0;0;0;0;0;05/05/2017 11:34:40;62.03781095;3.097512438;4378.109453;9.817910448
2720.002575;23.026651;50.412366;69.452512;164.991446;487.942026;100.538947;-0.026116;27.800049;11.12;0;0;0;0;0;0;0;05/05/2017 11:34:45;63.14979757;3.16194332;4564.777328;9.953441296
2725.002861;23.109155;50.543068;72.000126;163.090235;487.065157;101.02636;-0.03344;27.863766;11.53;0;0;0;0;0;0;0;05/05/2017 11:34:50;66;3.298838437;4878.563886;10.32629356
2730.002147;23.075072;50.623249;72.259138;163.894531;487.862604;100.747524;-0.046225;27.905363;11.71;0;0;0;0;0;0;0;05/05/2017 11:34:55;67.37351991;3.362755651;4973.089343;10.26587729
2735.002433;22.97728;50.548291;72.457737;165.022112;488.313489;100.412334;-0.072297;27.79443;11.75;0;0;0;0;0;0;0;05/05/2017 11:35:00;67.78378378;3.389189189;4994.594595;10.13189189
2740.002719;23.021014;50.506853;71.633184;164.959684;488.485593;99.718285;-0.085468;27.778208;11.68;0;0;0;0;0;0;0;05/05/2017 11:35:05;67.34549356;3.363733906;4957.081545;9.93776824
2745.003006;23.065835;50.533935;70.722788;165.20233;489.494628;99.8259;-0.051359;27.797923;11.44;0;0;0;0;0;0;0;05/05/2017 11:35:10;65.76987448;3.290794979;4832.635983;9.65376569
2750.002291;23.020568;50.586846;71.166294;164.330711;490.13018;99.645066;-0.031611;27.871276;11.36;0;0;0;0;0;0;0;05/05/2017 11:35:15;65.29253112;3.263485477;4792.53112;9.573651452
2755.002577;23.061024;50.710061;70.472597;163.68498;488.454563;99.354648;-0.051399;27.87474;11.33;0;0;0;0;0;0;0;05/05/2017 11:35:20;65.1582213;3.25336091;4663.908997;9.55532575
2760.002863;23.109855;50.720158;71.790614;163.852589;483.534187;98.212266;-0.044958;27.71555;11.26;0;0;0;0;0;0;0;05/05/2017 11:35:25;64.67864476;3.229979466;4630.390144;9.497946612
2765.002149;23.177035;50.769046;71.089357;164.085153;482.873867;97.732961;-0.044365;27.702677;11.19;0;0;0;0;0;0;0;05/05/2017 11:35:30;64.08256881;3.206931702;4709.480122;9.430173293
2770.002435;23.155568;50.70998;70.056383;164.267879;482.613249;98.82033;-0.035316;27.79912;11.4;0;0;0;0;0;0;0;05/05/2017 11:35:35;65.15208333;3.254166667;4812.5;9.728125
2775.002721;23.253332;50.677278;71.017608;163.831903;483.963539;98.036555;-0.053805;27.854485;11.51;0;0;0;0;0;0;0;05/05/2017 11:35:40;65.5711275;3.280295047;4868.282403;9.887249737
2780.003007;23.309304;50.627896;70.938594;163.128413;485.904079;98.443255;-0.061747;27.812201;11.51;0;0;0;0;0;0;0;05/05/2017 11:35:45;64.99157007;3.245521602;4868.282403;9.922023182
2785.002293;23.353983;50.695533;70.846784;163.192336;489.352697;99.096537;-0.100382;27.785118;11.45;0;0;0;0;0;0;0;05/05/2017 11:35:50;63.99581152;3.202094241;4722.513089;9.859685864
2790.002579;23.314621;50.798816;71.361093;163.192856;492.153268;100.576531;-0.093003;27.915493;11.3;0;0;0;0;0;0;0;05/05/2017 11:35:55;62.67731959;3.129896907;4649.484536;9.707216495
2795.002865;23.443372;50.897275;69.449798;163.181134;494.265703;100.821015;-0.068595;27.979948;11.05;0;0;0;0;0;0;0;05/05/2017 11:36:00;60.74874372;3.040201005;4532.663317;9.496482412
2800.002151;23.479241;50.991651;67.568481;162.796676;492.037917;99.899897;-0.052704;27.878783;10.9;0;0;0;0;0;0;0;05/05/2017 11:36:05;59.71584158;2.984158416;4465.346535;9.507920792
2805.002437;23.385609;51.005919;67.574439;161.405525;487.560079;100.188206;-0.071201;27.896067;10.72;0;0;0;0;0;0;0;05/05/2017 11:36:10;58.60603113;2.931906615;4387.159533;9.523346304
2810.002723;23.437516;50.907454;69.226167;163.449317;484.918822;99.733481;-0.092067;27.820596;10.68;0;0;0;0;0;0;0;05/05/2017 11:36:15;58.36821705;2.920542636;4476.744186;9.614341085
2815.003009;23.493786;50.76807;72.581409;165.530928;483.199577;99.195331;-0.088119;27.751023;10.99;0;0;0;0;0;0;0;05/05/2017 11:36:20;60.21978022;3.010989011;4725.274725;10
2820.002295;23.460891;50.904838;72.694026;164.918542;482.287404;99.591174;-0.085413;27.788636;11.29;0;0;0;0;0;0;0;05/05/2017 11:36:25;62.10298661;3.104016478;4871.266735;10.29763131
2825.002581;23.385122;51.012888;72.152201;163.719125;484.388404;99.166611;-0.042235;27.942492;11.42;0;0;0;0;0;0;0;05/05/2017 11:36:30;62.96868476;3.146137787;4937.36952;10.35699374
2830.002867;23.425654;51.071607;72.242183;164.634363;487.626598;98.825195;-0.062949;27.971421;11.42;0;0;0;0;0;0;0;05/05/2017 11:36:35;62.98016701;3.146137787;4937.36952;10.28810021
2835.002153;23.429348;51.017325;73.981027;164.994882;492.727302;98.517805;-0.112045;27.933405;11.3;0;0;0;0;0;0;0;05/05/2017 11:36:40;62.22371134;3.107216495;4762.886598;10.12680412
2840.002439;23.444684;50.989648;72.169533;163.743147;493.848342;98.658392;-0.087673;27.878596;11.12;0;0;0;0;0;0;0;05/05/2017 11:36:45;61.1902834;3.061740891;4676.11336;9.942307692
2845.002725;23.504407;51.056676;70.618232;163.76471;491.495674;98.971584;-0.08867;27.889116;10.94;0;0;0;0;0;0;0;05/05/2017 11:36:50;60.28131213;3.017892644;4483.101392;9.589463221
2850.003011;23.594186;51.113558;72.857658;163.6411;486.762747;98.746049;-0.094005;27.866377;10.91;0;0;0;0;0;0;0;05/05/2017 11:36:55;60.25470763;3.008919722;4578.790882;9.550049554
2855.002297;23.654822;51.082355;73.804179;164.259844;481.459155;98.515741;-0.027152;27.875072;10.92;0;0;0;0;0;0;0;05/05/2017 11:37:00;60.5327381;3.02281746;4801.587302;9.55952381
2860.002583;23.597754;51.142602;70.674261;164.984633;478.282926;98.110896;-0.0545;27.891506;11.02;0;0;0;0;0;0;0;05/05/2017 11:37:05;61.29358717;3.064128257;4959.91984;9.666332665
2865.003869;23.544427;50.890284;68.853194;164.886872;477.590596;97.978091;-0.064526;27.852793;11.37;0;0;0;0;0;0;0;05/05/2017 11:37:10;63.55555556;3.17549325;5140.186916;10.20041537
2870.002155;23.519973;50.856045;71.929071;163.711655;479.284037;98.29585;-0.073014;27.879373;11.54;0;0;0;0;0;0;0;05/05/2017 11:37:15;64.6627907;3.23255814;5116.27907;10.34883721
2875.002441;23.656012;51.021434;74.860746;161.677514;484.068771;98.36135;-0.10384;27.866777;11.55;0;0;0;0;0;0;0;05/05/2017 11:37:20;64.56825397;3.224338624;4888.888889;10.25502646
2880.002727;23.677825;51.060651;70.590653;163.122996;487.126205;98.240798;-0.075052;27.861222;11.44;0;0;0;0;0;0;0;05/05/2017 11:37:25;63.74476987;3.187238494;4602.51046;10.11401674
2885.004013;23.738326;51.124541;69.840398;163.983453;489.923284;98.92352;-0.085551;27.946203;11.29;0;0;0;0;0;0;0;05/05/2017 11:37:30;62.70339856;3.13800206;4418.125644;9.946446962
2890.002299;23.691226;51.114925;71.451432;165.424547;490.214308;98.894664;-0.071368;27.947888;11.07;0;0;0;0;0;0;0;05/05/2017 11:37:35;61.34743202;3.068479355;4320.241692;9.582074522
2895.002585;23.816062;51.230256;72.88207;165.340733;487.071582;97.794262;-0.060326;27.923622;10.91;0;0;0;0;0;0;0;05/05/2017 11:37:40;60.44003964;3.019821606;4251.73439;9.43012884
2900.002871;23.757173;51.281145;71.311437;164.898105;481.759505;97.23218;-0.071697;27.847197;10.82;0;0;0;0;0;0;0;05/05/2017 11:37:45;59.98133595;3.003929273;4322.200393;9.411591356
2905.002157;23.787572;51.260136;67.581431;164.162392;477.0915;96.527819;-0.094108;27.851702;10.8;0;0;0;0;0;0;0;05/05/2017 11:37:50;59.93921569;2.998039216;4421.568627;9.447058824
2910.002443;23.761255;51.412032;66.281176;164.266462;473.706615;96.213133;-0.05938;27.830375;11.25;0;0;0;0;0;0;0;05/05/2017 11:37:55;62.78461538;3.136410256;4738.461538;10.06358974
2915.002729;23.756045;51.361342;72.063674;165.459354;474.186507;96.259057;-0.078916;27.834401;11.52;0;0;0;0;0;0;0;05/05/2017 11:38:00;64.56118143;3.225738397;4757.383966;10.33860759
2920.003015;23.718819;51.344339;74.025552;164.445426;476.523016;96.573739;-0.113542;27.909422;11.59;0;0;0;0;0;0;0;05/05/2017 11:38:05;65.0063762;3.249734325;4675.876727;10.22848034
2925.007301;23.717761;51.399967;73.353721;163.291904;479.718626;96.467161;-0.106899;27.930798;11.63;0;0;0;0;0;0;0;05/05/2017 11:38:10;65.23692636;3.263607257;4578.441836;10.18996798
2930.002587;23.822078;51.315558;69.149324;163.624637;482.466241;96.049894;-0.093439;27.902205;11.52;0;0;0;0;0;0;0;05/05/2017 11:38:15;64.47995781;3.225738397;4409.2827;10.03691983
2935.002872;23.914603;51.265238;67.708673;164.574712;484.915256;96.228322;-0.096316;27.882899;11.34;0;0;0;0;0;0;0;05/05/2017 11:38:20;63.32401656;3.16563147;4327.122153;9.838509317
2940.002159;23.952251;51.285691;69.478177;163.800203;485.559733;95.771107;-0.100749;27.938186;11.09;0;0;0;0;0;0;0;05/05/2017 11:38:25;61.84863774;3.096871847;4328.960646;9.501513623
2945.002445;23.943594;51.390774;73.521463;163.982581;483.331647;96.069211;-0.075183;27.85393;10.97;0;0;0;0;0;0;0;05/05/2017 11:38:30;61.22931206;3.059820538;4386.839482;9.387836491
2950.00273;23.914633;51.426225;74.598899;163.788559;478.032227;95.653708;-0.027664;27.875901;10.82;0;0;0;0;0;0;0;05/05/2017 11:38:35;60.35952849;3.014734774;4538.310413;9.335952849
2955.003016;23.998915;51.459786;74.578553;163.280592;475.747616;94.929236;-0.050895;27.932272;10.8;0;0;0;0;0;0;0;05/05/2017 11:38:40;60.21960784;3.008823529;4745.098039;9.619607843
2960.002303;24.002966;51.450719;72.227005;163.949966;474.541615;94.567246;-0.088089;27.98869;11.13;0;0;0;0;0;0;0;05/05/2017 11:38:45;62.14387031;3.109422492;5126.646403;9.974670719
2965.002588;23.999897;51.344806;75.116987;164.978288;474.003916;94.594053;-0.053147;28.006102;11.32;0;0;0;0;0;0;0;05/05/2017 11:38:50;63.18181818;3.159090909;5227.272727;10.20454545
2970.002874;24.081358;51.326628;72.577924;165.58195;474.073134;94.755196;-0.011083;27.933645;11.5;0;0;0;0;0;0;0;05/05/2017 11:38:55;64.19368421;3.207368421;5210.526316;10.34
2975.002161;24.071256;51.412205;71.922232;166.418391;476.023347;95.371593;-0.047777;27.922326;11.51;0;0;0;0;0;0;0;05/05/2017 11:39:00;64.18018967;3.210748156;5100.105374;10.28134879
2980.002447;24.073625;51.501838;72.263037;165.312073;478.987835;95.480744;-0.093766;27.858637;11.47;0;0;0;0;0;0;0;05/05/2017 11:39:05;63.86463799;3.197271773;4963.273872;10.21511018
2985.002732;24.153983;51.465823;69.941769;165.101163;479.896561;95.082074;-0.051404;27.778344;11.28;0;0;0;0;0;0;0;05/05/2017 11:39:10;62.65020576;3.134773663;4866.255144;9.992798354
2990.003018;24.14135;51.497355;71.278019;164.299379;475.594649;94.583557;-0.054765;27.794723;11.15;0;0;0;0;0;0;0;05/05/2017 11:39:15;61.90152284;3.093401015;4802.030457;9.771573604
2995.002305;24.163742;51.537685;72.313384;163.776518;470.40463;94.389858;-0.062146;27.843856;11.02;0;0;0;0;0;0;0;05/05/2017 11:39:20;61.1503006;3.053106212;4629.258517;9.578156313
3000.00259;24.139173;51.459212;72.419487;163.214046;466.347592;94.350038;-0.076429;27.886038;10.94;0;0;0;0;0;0;0;05/05/2017 11:39:25;60.6749503;3.028827038;4701.789264;9.458250497
3005.002876;24.311042;51.560967;72.751169;164.718586;464.014154;94.220836;-0.085096;27.84395;11.31;0;0;0;0;0;0;0;05/05/2017 11:39:30;62.93498452;3.144478844;4881.320949;9.853457172
3010.002162;24.124352;51.614269;74.12022;165.236847;462.200993;93.785937;-0.093636;27.826881;11.62;0;0;0;0;0;0;0;05/05/2017 11:39:35;64.79211087;3.236673774;5159.914712;10.31982942
3015.002448;24.195504;51.706243;73.635514;165.017959;462.534691;92.542256;-0.07917;27.732936;11.88;0;0;0;0;0;0;0;05/05/2017 11:39:40;66.30153509;3.316885965;5065.789474;10.3245614
3020.002734;24.271429;51.686847;74.578233;163.427023;463.050426;92.245327;-0.064815;27.686332;11.89;0;0;0;0;0;0;0;05/05/2017 11:39:45;66.12074643;3.30845225;4950.603732;10.14270033
3025.00302;24.288426;51.646473;75.836749;162.944583;464.114296;93.678746;-0.043818;27.923056;11.83;0;0;0;0;0;0;0;05/05/2017 11:39:50;65.35223555;3.262813522;4918.211559;9.896401309
3030.002306;24.21645;51.730746;72.266611;164.815584;464.556542;93.842156;-0.055723;27.885501;11.76;0;0;0;0;0;0;0;05/05/2017 11:39:55;64.69047619;3.238095238;4761.904762;9.797619048
3035.002592;24.132978;51.671821;72.662507;164.294858;461.199442;94.027788;-0.1036;27.856378;11.63;0;0;0;0;0;0;0;05/05/2017 11:40:00;63.65208111;3.181430096;4695.83778;9.661686233
3040.004879;24.170537;51.765432;71.42445;163.635371;456.572559;93.68257;-0.103924;27.807334;11.56;0;0;0;0;0;0;0;05/05/2017 11:40:05;63.14512712;3.157838983;4777.542373;9.601694915
3045.002164;24.242225;51.771116;71.158336;163.879543;451.473684;92.853298;-0.090103;27.799323;11.54;0;0;0;0;0;0;0;05/05/2017 11:40:10;62.97674419;3.151162791;4767.44186;9.581395349
3050.00245;24.397131;51.762144;73.420047;164.165323;449.556052;91.981719;-0.101656;27.786407;11.73;0;0;0;0;0;0;0;05/05/2017 11:40:15;64.22006472;3.21574973;4865.156419;9.955771305
3055.002736;24.363982;51.746335;71.2597;164.497984;449.112772;92.231001;-0.076004;27.686065;12.11;0;0;0;0;0;0;0;05/05/2017 11:40:20;66.89088864;3.340832396;5073.115861;10.22047244
3060.003022;24.304138;51.896842;69.221332;164.031886;450.13152;92.64065;-0.076024;27.731364;12.29;0;0;0;0;0;0;0;05/05/2017 11:40:25;68.05855339;3.397244546;4799.081515;10.19173364
3065.002308;24.39608;51.92211;69.919507;163.866245;452.647628;92.372224;-0.095098;27.815671;12.29;0;0;0;0;0;0;0;05/05/2017 11:40:30;67.76808266;3.384615385;4546.498278;9.888633754
3070.002594;24.627904;51.928545;67.953531;165.16964;456.781121;92.807401;-0.085272;27.782125;12.27;0;0;0;0;0;0;0;05/05/2017 11:40:35;67.39862543;3.364261168;4536.082474;9.853379152
3075.00288;24.636951;51.829179;66.423079;164.79325;459.94383;93.346721;-0.077381;27.791871;12.17;0;0;0;0;0;0;0;05/05/2017 11:40:40;66.37372593;3.313703284;4609.286523;9.741789354
3080.002166;24.674104;51.825184;67.812333;163.926234;460.211272;93.28317;-0.060894;27.789166;11.93;0;0;0;0;0;0;0;05/05/2017 11:40:45;64.43550165;3.226019846;4608.599779;9.508269019
3085.007452;24.608374;51.818305;68.857397;162.939239;456.65348;93.408645;-0.075283;27.798529;11.77;0;0;0;0;0;0;0;05/05/2017 11:40:50;63.25893824;3.158179848;4647.887324;9.355362947
3090.002738;24.612569;51.80452;70.008536;164.917899;452.368529;93.590311;-0.075789;27.825614;11.59;0;0;0;0;0;0;0;05/05/2017 11:40:55;61.99043571;3.097768332;4675.876727;9.258235919
3095.003024;24.615617;51.677329;68.510875;164.969835;448.356125;93.399024;-0.082936;27.693599;11.62;0;0;0;0;0;0;0;05/05/2017 11:41:00;62.13006397;3.107675906;4925.373134;9.369936034
3100.00231;24.58498;51.604045;70.471006;164.142531;447.53219;92.629803;-0.084279;27.631759;12.02;0;0;0;0;0;0;0;05/05/2017 11:41:05;64.75055679;3.233853007;5267.260579;9.836302895
3105.002596;24.604105;51.727791;72.031354;163.719639;447.921347;93.3848;-0.104283;27.615155;12.16;0;0;0;0;0;0;0;05/05/2017 11:41:10;65.60180995;3.285067873;5226.244344;10.1040724
3110.002882;24.575808;51.828381;71.965158;164.726618;449.477055;94.001815;-0.088229;27.716055;12.21;0;0;0;0;0;0;0;05/05/2017 11:41:15;65.61205916;3.278725825;5255.972696;10.24914676
3115.002168;24.550192;51.830381;74.425013;164.282494;450.60148;94.548606;-0.109837;27.752438;12.13;0;0;0;0;0;0;0;05/05/2017 11:41:20;64.74746336;3.2367531;5084.554679;10.1319053
3120.002454;24.633972;51.782174;75.08421;165.465635;452.872857;94.151558;-0.075156;27.689571;12.11;0;0;0;0;0;0;0;05/05/2017 11:41:25;64.18110236;3.204724409;4949.381327;10.10911136
3125.00274;24.638834;51.791313;71.090788;164.142234;455.022063;94.081651;-0.072746;27.669456;11.96;0;0;0;0;0;0;0;05/05/2017 11:41:30;62.8119469;3.139380531;4867.256637;9.92920354
3130.003026;24.555492;51.898024;69.593546;165.010672;453.431848;94.169832;-0.060582;27.884131;11.78;0;0;0;0;0;0;0;05/05/2017 11:41:35;61.43058568;3.066160521;4772.234273;9.711496746
3135.002312;24.648046;51.932491;73.507414;164.921545;449.838683;94.111595;-0.061452;27.690148;11.65;0;0;0;0;0;0;0;05/05/2017 11:41:40;60.55294118;3.023529412;4705.882353;9.447058824
3140.002598;24.808848;52.008957;75.684801;163.164789;446.349735;94.233108;-0.067893;27.543776;11.59;0;0;0;0;0;0;0;05/05/2017 11:41:45;60.20191286;3.015940489;4675.876727;9.398512221
3145.002884;24.834817;51.959078;73.555136;163.402069;444.020032;92.75269;-0.042901;27.571292;11.72;0;0;0;0;0;0;0;05/05/2017 11:41:50;61.15193966;3.058189655;4859.913793;9.565732759
3150.00217;24.839669;51.981552;75.454718;165.029917;444.109781;92.479582;-0.014904;27.616879;12.04;0;0;0;0;0;0;0;05/05/2017 11:41:55;63.44642857;3.167410714;5279.017857;9.956473214
3155.002456;24.778424;51.956402;75.249582;163.898304;445.210952;92.952492;-0.040778;27.621951;12.23;0;0;0;0;0;0;0;05/05/2017 11:42:00;64.87115165;3.248574686;5393.386545;10.34777651
3160.002742;24.902591;52.070394;73.430652;163.649669;447.54664;93.605047;-0.043664;27.627266;12.23;0;0;0;0;0;0;0;05/05/2017 11:42:05;64.92132269;3.248574686;5393.386545;10.27251995
3165.003028;24.919137;52.048373;73.672852;162.161553;449.49458;94.153948;-0.003966;27.665533;12.23;0;0;0;0;0;0;0;05/05/2017 11:42:10;64.95895097;3.248574686;5267.958951;10.20980616
